flagged,source,source_lang,source_script,source_zotero_id,source_linked_data_uri,source_is_linked_data,source_locator,label_original,label_en,label_json,label_alt,start_label,end_label,date_type,spatial_coverage_name,spatial_coverage_json,spatial_coverage_label,spatial_coverage_uri,derived_from,broader,notes
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>160</Literal></PropertyIsEqualTo></Filter>,,Contemporary,,,56,0,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>152</Literal></PropertyIsEqualTo></Filter>,,Republican,,,2168,2001,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>151</Literal></PropertyIsEqualTo></Filter>,,Hellenistic,,,2336,2168,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>150</Literal></PropertyIsEqualTo></Filter>,,Classic/Urban illyrian,,,2480,2336,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>149</Literal></PropertyIsEqualTo></Filter>,,Archaic/Protourban illyrian,,,2600,2480,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>148</Literal></PropertyIsEqualTo></Filter>,,Late Iron Age,,,2800,2600,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>147</Literal></PropertyIsEqualTo></Filter>,,Early Iron Age,,,3100,2800,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>146</Literal></PropertyIsEqualTo></Filter>,,Late Bronze Age,,,3500,3100,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>145</Literal></PropertyIsEqualTo></Filter>,,Middle Bronze Age,,,3800,3500,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>144</Literal></PropertyIsEqualTo></Filter>,,Early Bronze Age,,,4100,3800,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>143</Literal></PropertyIsEqualTo></Filter>,,Eneolithic,,,5100,4100,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>142</Literal></PropertyIsEqualTo></Filter>,,Neolithic,,,6100,5060,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>141</Literal></PropertyIsEqualTo></Filter>,,Mesolithic,,,12000,9000,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>140</Literal></PropertyIsEqualTo></Filter>,,Upper Paleolithic,,,32000,12000,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>139</Literal></PropertyIsEqualTo></Filter>,,Middle Paleolithic,,,102000,32000,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>138</Literal></PropertyIsEqualTo></Filter>,,Lower Paleolithic,,,602000,102000,BP (2000),Kosovo,"{ ""@id"": ""http://dbpedia.org/resource/Kosovo"", ""label"": ""Kosovo"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>65</Literal></PropertyIsEqualTo></Filter>,,Paleolithic,,,452000,12000,BP (2000),Macedonia,"{ ""@id"": ""http://dbpedia.org/resource/Republic_of_Macedonia"", ""label"": ""Macedonia"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>66</Literal></PropertyIsEqualTo></Filter>,,Mesolithic,,,12000,9000,BP (2000),Macedonia,"{ ""@id"": ""http://dbpedia.org/resource/Republic_of_Macedonia"", ""label"": ""Macedonia"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>67</Literal></PropertyIsEqualTo></Filter>,,Neolithic,,,8400,6500,BP (2000),Macedonia,"{ ""@id"": ""http://dbpedia.org/resource/Republic_of_Macedonia"", ""label"": ""Macedonia"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>68</Literal></PropertyIsEqualTo></Filter>,,Eneolithic,,,6500,4200,BP (2000),Macedonia,"{ ""@id"": ""http://dbpedia.org/resource/Republic_of_Macedonia"", ""label"": ""Macedonia"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>69</Literal></PropertyIsEqualTo></Filter>,,Bronze Age,,,4200,3200,BP (2000),Macedonia,"{ ""@id"": ""http://dbpedia.org/resource/Republic_of_Macedonia"", ""label"": ""Macedonia"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>70</Literal></PropertyIsEqualTo></Filter>,,Transitional Period,,,3200,3000,BP (2000),Macedonia,"{ ""@id"": ""http://dbpedia.org/resource/Republic_of_Macedonia"", ""label"": ""Macedonia"" }",,,,,
missing label_original,Fasti Online,,,https://www.zotero.org/groups/periodo/items/AR7SF6U9/,,FALSE,http://www.fastionline.org/cgi-bin/mapserv?map=/var/www/html/fasti-vhost-docroot/config/fasti.map&VERSION=1.0.0&SERVICE=WFS&REQUEST=GetFeature&TYPENAME=periods&FILTER=<Filter><PropertyIsEqualTo><PropertyName>ark_id</PropertyName><Literal>71</Literal></PropertyIsEqualTo></Filter>,,Iron Age,,,3000,2600,BP (2000),Macedonia,"{ ""@id"": ""http://dbpedia.org/resource/Republic_of_Macedonia"", ""label"": ""Macedonia"" }",,,,,
